amount,txn_type,login_freq,sess_dur,pattern,age,anomaly
185.3574969935803,purchase,5,47,focused,established,low_risk
0.01,purchase,2,36,random,new,low_risk
780.5379015084168,transfer,7,149,high_value,veteran,low_risk
488.7187295613953,sale,6,107,high_value,veteran,moderate_risk
554.1671546954063,sale,8,154,high_value,veteran,low_risk
549.1198466598865,scam,2,32,random,new,high_risk
322.004117190571,sale,2,30,random,new,low_risk
122.6901483522629,sale,1,32,random,new,low_risk
435.4071672006917,transfer,7,121,high_value,veteran,low_risk
440.18325316697053,purchase,5,69,focused,established,low_risk
752.3312101771014,purchase,2,37,random,new,low_risk
741.8496891008589,transfer,7,85,high_value,veteran,low_risk
281.125587307935,transfer,5,65,focused,established,low_risk
402.9134403113651,sale,6,100,high_value,veteran,moderate_risk
470.81433018956153,sale,8,143,high_value,veteran,low_risk
1079.7049366131482,sale,2,39,random,new,low_risk
325.9570421696851,sale,7,108,high_value,veteran,low_risk
488.15372266908093,sale,1,35,random,new,low_risk
658.4985449429903,purchase,5,62,focused,established,low_risk
356.44824674502644,transfer,7,140,high_value,veteran,low_risk
0.01,sale,8,110,high_value,veteran,low_risk
645.899841807701,sale,2,22,random,new,low_risk
202.43630753760226,purchase,2,31,random,new,low_risk
730.0045417585743,transfer,4,77,focused,established,low_risk
133.35242426956938,scam,2,36,random,new,high_risk
888.2266620030132,transfer,6,103,high_value,veteran,low_risk
649.9858637690122,scam,2,29,random,new,high_risk
714.2697060458331,purchase,3,63,focused,established,low_risk
312.01350981742735,sale,2,39,random,new,low_risk
536.6261987880139,transfer,5,54,focused,established,low_risk
380.145099188834,sale,7,113,high_value,veteran,low_risk
774.8921060346886,sale,8,91,high_value,veteran,moderate_risk
473.33654216776347,scam,2,32,random,new,high_risk
341.37610021774776,transfer,8,119,high_value,veteran,low_risk
81.27668221713003,transfer,3,75,focused,established,low_risk
195.03183542109804,transfer,2,37,random,new,low_risk
569.280663304989,transfer,5,67,focused,established,low_risk
1347.0877708475755,purchase,5,78,focused,established,low_risk
760.2404652266159,sale,6,108,high_value,veteran,moderate_risk
277.5959792883124,transfer,2,27,random,new,low_risk
353.416358194357,transfer,8,93,high_value,veteran,low_risk
125.05149801350149,sale,2,30,random,new,low_risk
518.9439666340218,scam,1,25,random,new,high_risk
661.2028188953273,purchase,3,56,focused,established,low_risk
947.9858285666837,purchase,5,55,focused,established,low_risk
519.0738002838779,transfer,6,86,high_value,veteran,low_risk
203.52313685045146,sale,8,86,high_value,veteran,low_risk
602.6919428919585,purchase,4,69,focused,established,low_risk
783.4866761346359,sale,6,112,high_value,veteran,moderate_risk
258.26648278399705,sale,8,83,high_value,veteran,low_risk
698.7148041446555,sale,6,143,high_value,veteran,low_risk
125.03317036291025,sale,7,99,high_value,veteran,low_risk
525.5712149168916,sale,6,152,high_value,veteran,low_risk
441.05510775375274,purchase,4,73,focused,established,low_risk
824.3039836461842,purchase,1,24,random,new,low_risk
718.2034751034575,purchase,5,51,focused,established,low_risk
1006.2529002663758,scam,1,29,random,new,high_risk
563.6981075590465,transfer,8,89,high_value,veteran,low_risk
845.7639623766927,sale,2,37,random,new,low_risk
833.6644866847968,transfer,8,108,high_value,veteran,low_risk
321.93539732209945,sale,6,141,high_value,veteran,moderate_risk
777.1443267969644,sale,8,116,high_value,veteran,moderate_risk
738.2281399783315,phishing,1,20,random,new,high_risk
565.846138530464,transfer,1,20,random,new,low_risk
340.10657957386553,purchase,5,54,focused,established,low_risk
597.1600583448001,transfer,6,129,high_value,veteran,low_risk
483.44289405583675,transfer,2,21,random,new,low_risk
205.60483594452813,sale,8,118,high_value,veteran,moderate_risk
485.613051571408,transfer,8,137,high_value,veteran,low_risk
524.0777313211639,transfer,2,31,random,new,low_risk
11.14521566477356,transfer,3,71,focused,established,low_risk
337.74205049594775,sale,7,108,high_value,veteran,moderate_risk
723.9537860498415,transfer,2,35,random,new,low_risk
319.9830638443043,transfer,6,94,high_value,veteran,low_risk
649.5153846955891,scam,2,29,random,new,high_risk
672.2211688021091,purchase,3,58,focused,established,low_risk
753.9951649186371,purchase,5,57,focused,established,low_risk
316.6534867173622,sale,6,155,high_value,veteran,moderate_risk
320.599146588091,transfer,7,93,high_value,veteran,low_risk
524.182302573345,phishing,1,21,random,new,high_risk
591.2120552093065,sale,8,138,high_value,veteran,low_risk
739.8341037459762,sale,8,97,high_value,veteran,moderate_risk
669.2451465925458,purchase,3,46,focused,established,low_risk
328.2893896314225,scam,1,30,random,new,high_risk
458.86948710903147,sale,1,31,random,new,low_risk
688.4456603961474,transfer,6,111,high_value,veteran,low_risk
689.8737442847284,transfer,8,142,high_value,veteran,low_risk
267.4916610232356,purchase,4,55,focused,established,low_risk
698.323020234037,sale,7,110,high_value,veteran,low_risk
424.2524746704517,transfer,1,37,random,new,low_risk
373.237764737013,sale,8,85,high_value,veteran,low_risk
176.06348523732703,sale,2,26,random,new,low_risk
652.6668077763834,transfer,4,45,focused,established,low_risk
153.96508738876759,transfer,5,51,focused,established,low_risk
413.63465722781933,sale,8,131,high_value,veteran,low_risk
725.6290721435518,scam,1,36,random,new,high_risk
772.942033543778,transfer,6,117,high_value,veteran,low_risk
205.8441160650184,purchase,1,35,random,new,low_risk
435.04611898630947,sale,8,92,high_value,veteran,low_risk
447.0547613719225,transfer,3,78,focused,established,low_risk
333.1535989471719,purchase,2,39,random,new,low_risk
759.3994348656179,sale,7,86,high_value,veteran,moderate_risk
174.85753382167837,sale,7,142,high_value,veteran,low_risk
585.9941426996882,purchase,3,66,focused,established,low_risk
157.02892958927714,sale,1,28,random,new,low_risk
649.3696174988193,sale,1,37,random,new,low_risk
666.8202910227513,transfer,7,156,high_value,veteran,low_risk
973.394400926363,transfer,3,70,focused,established,low_risk
349.34541857234956,transfer,6,114,high_value,veteran,low_risk
546.0317523415612,sale,6,158,high_value,veteran,low_risk
530.6701248111707,purchase,5,47,focused,established,low_risk
370.42777933264483,purchase,5,58,focused,established,low_risk
772.1156798016316,transfer,6,112,high_value,veteran,low_risk
809.5928959442807,purchase,5,69,focused,established,low_risk
231.5496550099769,sale,8,150,high_value,veteran,low_risk
501.5262968985457,phishing,1,32,random,new,high_risk
458.8263338368163,sale,6,141,high_value,veteran,low_risk
607.3195060532244,phishing,1,26,random,new,high_risk
521.5304237339965,sale,6,90,high_value,veteran,moderate_risk
724.4452837761928,sale,6,147,high_value,veteran,moderate_risk
0.01,sale,2,23,random,new,low_risk
261.33182435394747,scam,2,38,random,new,high_risk
458.7289383911941,transfer,4,45,focused,established,low_risk
414.85006976402866,transfer,8,141,high_value,veteran,low_risk
498.00401609522737,purchase,5,60,focused,established,low_risk
411.6392095809467,transfer,4,71,focused,established,low_risk
560.908641911208,sale,6,134,high_value,veteran,low_risk
651.4257107088506,purchase,4,50,focused,established,low_risk
438.65791913470355,purchase,4,60,focused,established,low_risk
792.3337754441463,sale,8,113,high_value,veteran,moderate_risk
393.805682824777,phishing,1,28,random,new,high_risk
534.3879467599673,purchase,4,71,focused,established,low_risk
363.322878559158,purchase,3,60,focused,established,low_risk
235.36581584288967,transfer,5,56,focused,established,low_risk
597.7603232112202,purchase,1,38,random,new,low_risk
336.2332151727393,transfer,5,57,focused,established,low_risk
450.6358506372914,purchase,4,54,focused,established,low_risk
612.2931134131525,transfer,3,60,focused,established,low_risk
767.4525492944692,purchase,2,27,random,new,low_risk
438.60057655128446,sale,1,38,random,new,low_risk
0.01,sale,1,25,random,new,low_risk
368.52657090077236,transfer,4,45,focused,established,low_risk
394.9263764920947,transfer,3,42,focused,established,low_risk
496.34067954231375,purchase,3,78,focused,established,low_risk
566.4188094320675,sale,6,153,high_value,veteran,moderate_risk
655.3995525000196,sale,1,31,random,new,low_risk
515.646709595736,sale,6,134,high_value,veteran,low_risk
626.6014405936328,sale,8,127,high_value,veteran,low_risk
678.3676948497219,sale,7,135,high_value,veteran,moderate_risk
737.8719632591436,sale,7,150,high_value,veteran,moderate_risk
306.8974414608682,purchase,4,42,focused,established,low_risk
423.69798489452774,purchase,4,68,focused,established,low_risk
473.0062484630695,purchase,1,32,random,new,low_risk
708.1090718686842,transfer,8,157,high_value,veteran,low_risk
601.7598425787559,sale,6,148,high_value,veteran,moderate_risk
540.364603680931,sale,8,131,high_value,veteran,low_risk
445.79116853689703,sale,8,120,high_value,veteran,low_risk
523.3675836076164,sale,6,133,high_value,veteran,low_risk
409.0597431467667,sale,6,105,high_value,veteran,low_risk
401.50110610870524,sale,2,26,random,new,low_risk
360.53804928689976,purchase,4,45,focused,established,low_risk
17.234510518640377,purchase,3,52,focused,established,low_risk
595.3199277734822,transfer,4,64,focused,established,low_risk
748.5117165877404,transfer,2,33,random,new,low_risk
581.7159448683931,transfer,3,49,focused,established,low_risk
374.7999236687841,purchase,5,54,focused,established,low_risk
328.9397254926089,sale,8,101,high_value,veteran,low_risk
508.82591734105813,purchase,2,27,random,new,low_risk
537.1825493810543,purchase,1,36,random,new,low_risk
79.6467432596881,transfer,5,53,focused,established,low_risk
406.533110349139,scam,1,26,random,new,high_risk
500.4034018011758,purchase,1,33,random,new,low_risk
330.7251437116131,phishing,1,23,random,new,high_risk
571.6734942986479,purchase,5,63,focused,established,low_risk
667.0396501817714,purchase,2,29,random,new,low_risk
391.1465843469271,purchase,5,69,focused,established,low_risk
770.9645805928321,purchase,5,45,focused,established,low_risk
638.916516058282,transfer,2,25,random,new,low_risk
1057.476948015527,transfer,1,26,random,new,low_risk
926.5945072348106,transfer,3,42,focused,established,low_risk
0.01,purchase,4,74,focused,established,low_risk
911.145706531325,purchase,3,52,focused,established,low_risk
796.9492059264745,transfer,3,48,focused,established,low_risk
495.7842645156739,transfer,8,99,high_value,veteran,low_risk
306.13565066959046,sale,6,144,high_value,veteran,low_risk
479.1285262971634,sale,6,99,high_value,veteran,low_risk
303.0368058051796,transfer,3,75,focused,established,low_risk
669.5743560933811,sale,6,135,high_value,veteran,moderate_risk
447.5195281436316,purchase,2,22,random,new,low_risk
205.0301414478365,transfer,4,46,focused,established,low_risk
765.8743309259111,transfer,6,111,high_value,veteran,low_risk
437.3987634597475,sale,1,34,random,new,low_risk
544.2700615077445,sale,8,133,high_value,veteran,low_risk
663.9418445331341,phishing,2,30,random,new,high_risk
509.34753501781523,purchase,3,49,focused,established,low_risk
1027.9950921971886,transfer,3,74,focused,established,low_risk
441.9307332118055,purchase,4,69,focused,established,low_risk
293.6286660685594,sale,8,102,high_value,veteran,low_risk
831.7986787467714,sale,6,116,high_value,veteran,moderate_risk
390.42800311263795,transfer,3,62,focused,established,low_risk
96.66366479709126,transfer,8,123,high_value,veteran,low_risk
578.782857018847,purchase,1,32,random,new,low_risk
0.01,purchase,3,40,focused,established,low_risk
569.5855770330069,purchase,4,78,focused,established,low_risk
942.0458386142551,transfer,7,133,high_value,veteran,low_risk
683.5788945148407,sale,8,126,high_value,veteran,low_risk
845.2564117203635,sale,1,33,random,new,low_risk
561.0505920865508,scam,2,21,random,new,high_risk
499.20350611526754,transfer,1,32,random,new,low_risk
726.32872859999,scam,1,31,random,new,high_risk
531.9875815613426,transfer,6,96,high_value,veteran,low_risk
37.059763909502465,purchase,4,58,focused,established,low_risk
295.9100305410376,transfer,4,67,focused,established,low_risk
336.73617193246395,sale,2,37,random,new,low_risk
477.7016488816477,purchase,4,44,focused,established,low_risk
374.7744396163949,scam,2,31,random,new,high_risk
648.0353569373677,purchase,1,30,random,new,low_risk
479.45765596399417,purchase,1,20,random,new,low_risk
513.3088355967316,sale,8,83,high_value,veteran,low_risk
470.07969059053437,sale,7,150,high_value,veteran,low_risk
30.25581448671022,sale,7,151,high_value,veteran,moderate_risk
567.3099737951221,purchase,5,54,focused,established,low_risk
456.64331223554836,purchase,5,43,focused,established,low_risk
152.05280905687698,sale,6,156,high_value,veteran,low_risk
523.3810513391031,transfer,3,74,focused,established,low_risk
284.5983931346776,sale,6,155,high_value,veteran,low_risk
324.8185053635963,transfer,8,141,high_value,veteran,low_risk
681.2291010180868,scam,1,32,random,new,high_risk
549.2411470724259,sale,8,90,high_value,veteran,low_risk
87.41638471739151,transfer,6,88,high_value,veteran,low_risk
595.1756523106848,transfer,2,23,random,new,low_risk
699.5805395444864,purchase,5,47,focused,established,low_risk
1093.1317272848282,transfer,8,152,high_value,veteran,low_risk
684.9828794164409,purchase,3,57,focused,established,low_risk
1110.461398094446,purchase,4,59,focused,established,low_risk
396.59431610834685,sale,6,125,high_value,veteran,low_risk
757.2109218142991,sale,8,118,high_value,veteran,moderate_risk
594.0201692855201,transfer,6,102,high_value,veteran,low_risk
350.82030776813,sale,6,124,high_value,veteran,moderate_risk
304.64154736597595,sale,6,144,high_value,veteran,low_risk
758.0045164661414,purchase,1,34,random,new,low_risk
528.3507520827798,transfer,3,50,focused,established,low_risk
298.9679329380821,purchase,4,41,focused,established,low_risk
113.76824937419235,transfer,1,32,random,new,low_risk
501.98000777519457,sale,7,100,high_value,veteran,low_risk
607.656355097761,purchase,3,65,focused,established,low_risk
218.2226779612609,purchase,4,58,focused,established,low_risk
529.4357523191469,purchase,3,47,focused,established,low_risk
448.4974455451631,sale,1,38,random,new,low_risk
